# Run Accuracy
3.157440000000000000e+05 9.765625000000000000e-01
3.158720000000000000e+05 9.062500000000000000e-01
3.160000000000000000e+05 9.921875000000000000e-01
3.161280000000000000e+05 9.375000000000000000e-01
3.162560000000000000e+05 9.453125000000000000e-01
3.163840000000000000e+05 9.843750000000000000e-01
3.165120000000000000e+05 9.609375000000000000e-01
3.166400000000000000e+05 9.687500000000000000e-01
3.167680000000000000e+05 9.765625000000000000e-01
3.168960000000000000e+05 9.531250000000000000e-01
3.170240000000000000e+05 9.609375000000000000e-01
3.171520000000000000e+05 9.765625000000000000e-01
3.172800000000000000e+05 9.375000000000000000e-01
3.174080000000000000e+05 9.453125000000000000e-01
3.175360000000000000e+05 9.609375000000000000e-01
3.176640000000000000e+05 9.921875000000000000e-01
3.177920000000000000e+05 9.531250000000000000e-01
3.179200000000000000e+05 9.687500000000000000e-01
3.180480000000000000e+05 9.609375000000000000e-01
3.181760000000000000e+05 9.609375000000000000e-01
3.183040000000000000e+05 9.609375000000000000e-01
3.184320000000000000e+05 9.531250000000000000e-01
3.185600000000000000e+05 9.765625000000000000e-01
3.186880000000000000e+05 9.765625000000000000e-01
3.188160000000000000e+05 9.375000000000000000e-01
3.189440000000000000e+05 1.000000000000000000e+00
3.190720000000000000e+05 9.687500000000000000e-01
3.192000000000000000e+05 9.765625000000000000e-01
3.193280000000000000e+05 9.609375000000000000e-01
3.194560000000000000e+05 9.843750000000000000e-01
3.195840000000000000e+05 9.375000000000000000e-01
3.197120000000000000e+05 9.609375000000000000e-01
3.198400000000000000e+05 9.687500000000000000e-01
3.199680000000000000e+05 9.687500000000000000e-01
3.200960000000000000e+05 9.921875000000000000e-01
3.202240000000000000e+05 1.000000000000000000e+00
3.203520000000000000e+05 9.843750000000000000e-01
3.204800000000000000e+05 9.687500000000000000e-01
3.206080000000000000e+05 9.687500000000000000e-01
3.207360000000000000e+05 9.687500000000000000e-01
3.208640000000000000e+05 9.609375000000000000e-01
3.209920000000000000e+05 9.687500000000000000e-01
3.211200000000000000e+05 9.765625000000000000e-01
3.212480000000000000e+05 9.765625000000000000e-01
3.213760000000000000e+05 9.375000000000000000e-01
3.215040000000000000e+05 9.609375000000000000e-01
3.216320000000000000e+05 9.765625000000000000e-01
3.217600000000000000e+05 9.609375000000000000e-01
3.218880000000000000e+05 9.843750000000000000e-01
3.220160000000000000e+05 9.531250000000000000e-01
3.221440000000000000e+05 9.375000000000000000e-01
3.222720000000000000e+05 9.765625000000000000e-01
3.224000000000000000e+05 9.765625000000000000e-01
3.225280000000000000e+05 9.843750000000000000e-01
3.226560000000000000e+05 9.375000000000000000e-01
3.227840000000000000e+05 9.609375000000000000e-01
3.229120000000000000e+05 9.609375000000000000e-01
3.230400000000000000e+05 9.765625000000000000e-01
3.231680000000000000e+05 9.609375000000000000e-01
3.232960000000000000e+05 9.609375000000000000e-01
3.234240000000000000e+05 9.375000000000000000e-01
3.235520000000000000e+05 9.453125000000000000e-01
3.236800000000000000e+05 9.765625000000000000e-01
3.238080000000000000e+05 9.375000000000000000e-01
3.239360000000000000e+05 9.765625000000000000e-01
3.240640000000000000e+05 9.843750000000000000e-01
3.241920000000000000e+05 9.843750000000000000e-01
3.243200000000000000e+05 9.687500000000000000e-01
3.244480000000000000e+05 9.687500000000000000e-01
3.245760000000000000e+05 9.765625000000000000e-01
3.247040000000000000e+05 9.921875000000000000e-01
3.248320000000000000e+05 9.531250000000000000e-01
3.249600000000000000e+05 9.609375000000000000e-01
3.250880000000000000e+05 9.453125000000000000e-01
3.252160000000000000e+05 9.765625000000000000e-01
3.253440000000000000e+05 9.687500000000000000e-01
3.254720000000000000e+05 9.531250000000000000e-01
3.256000000000000000e+05 9.843750000000000000e-01
3.257280000000000000e+05 9.843750000000000000e-01
3.258560000000000000e+05 9.531250000000000000e-01
3.259840000000000000e+05 9.453125000000000000e-01
3.261120000000000000e+05 9.843750000000000000e-01
3.262400000000000000e+05 9.375000000000000000e-01
3.263680000000000000e+05 9.921875000000000000e-01
3.264960000000000000e+05 9.843750000000000000e-01
3.266240000000000000e+05 9.531250000000000000e-01
3.267520000000000000e+05 9.765625000000000000e-01
3.268800000000000000e+05 9.687500000000000000e-01
3.270080000000000000e+05 9.531250000000000000e-01
3.271360000000000000e+05 9.687500000000000000e-01
3.272640000000000000e+05 9.531250000000000000e-01
3.273920000000000000e+05 9.687500000000000000e-01
3.275200000000000000e+05 9.609375000000000000e-01
3.276480000000000000e+05 9.375000000000000000e-01
3.277760000000000000e+05 9.687500000000000000e-01
3.279040000000000000e+05 9.765625000000000000e-01
3.280320000000000000e+05 9.765625000000000000e-01
3.281600000000000000e+05 9.531250000000000000e-01
3.282880000000000000e+05 9.765625000000000000e-01
3.284160000000000000e+05 9.843750000000000000e-01
3.285440000000000000e+05 9.609375000000000000e-01
3.286720000000000000e+05 9.687500000000000000e-01
3.288000000000000000e+05 9.765625000000000000e-01
3.289280000000000000e+05 9.531250000000000000e-01
3.290560000000000000e+05 9.687500000000000000e-01
3.291840000000000000e+05 9.687500000000000000e-01
3.293120000000000000e+05 9.375000000000000000e-01
3.294400000000000000e+05 9.921875000000000000e-01
3.295680000000000000e+05 9.531250000000000000e-01
3.296960000000000000e+05 9.531250000000000000e-01
3.298240000000000000e+05 9.765625000000000000e-01
3.299520000000000000e+05 9.375000000000000000e-01
3.300800000000000000e+05 9.843750000000000000e-01
3.302080000000000000e+05 9.765625000000000000e-01
3.303360000000000000e+05 9.843750000000000000e-01
3.304640000000000000e+05 9.453125000000000000e-01
3.305920000000000000e+05 9.843750000000000000e-01
3.307200000000000000e+05 9.531250000000000000e-01
3.308480000000000000e+05 9.531250000000000000e-01
3.309760000000000000e+05 9.453125000000000000e-01
3.311040000000000000e+05 9.765625000000000000e-01
3.312320000000000000e+05 9.375000000000000000e-01
3.313600000000000000e+05 9.687500000000000000e-01
3.314880000000000000e+05 9.687500000000000000e-01
3.316160000000000000e+05 9.687500000000000000e-01
3.317440000000000000e+05 9.687500000000000000e-01
3.318720000000000000e+05 9.843750000000000000e-01
3.320000000000000000e+05 9.765625000000000000e-01
3.321280000000000000e+05 9.687500000000000000e-01
3.322560000000000000e+05 9.453125000000000000e-01
3.323840000000000000e+05 9.531250000000000000e-01
3.325120000000000000e+05 9.687500000000000000e-01
3.326400000000000000e+05 9.375000000000000000e-01
3.327680000000000000e+05 9.062500000000000000e-01
3.328960000000000000e+05 9.453125000000000000e-01
3.330240000000000000e+05 9.453125000000000000e-01
3.331520000000000000e+05 9.609375000000000000e-01
3.332800000000000000e+05 9.453125000000000000e-01
3.334080000000000000e+05 9.375000000000000000e-01
3.335360000000000000e+05 9.765625000000000000e-01
3.336640000000000000e+05 9.843750000000000000e-01
3.337920000000000000e+05 9.375000000000000000e-01
3.339200000000000000e+05 9.453125000000000000e-01
3.340480000000000000e+05 9.687500000000000000e-01
3.341760000000000000e+05 9.609375000000000000e-01
3.343040000000000000e+05 9.375000000000000000e-01
3.344320000000000000e+05 9.375000000000000000e-01
3.345600000000000000e+05 9.609375000000000000e-01
3.346880000000000000e+05 9.687500000000000000e-01
3.348160000000000000e+05 9.765625000000000000e-01
3.349440000000000000e+05 9.765625000000000000e-01
3.350720000000000000e+05 9.687500000000000000e-01
3.352000000000000000e+05 9.531250000000000000e-01
3.353280000000000000e+05 9.687500000000000000e-01
3.354560000000000000e+05 9.687500000000000000e-01
3.355840000000000000e+05 9.609375000000000000e-01
3.357120000000000000e+05 9.687500000000000000e-01
3.358400000000000000e+05 9.687500000000000000e-01
3.359680000000000000e+05 9.687500000000000000e-01
3.360960000000000000e+05 9.609375000000000000e-01
3.362240000000000000e+05 9.843750000000000000e-01
3.363520000000000000e+05 9.687500000000000000e-01
3.364800000000000000e+05 9.296875000000000000e-01
3.366080000000000000e+05 9.531250000000000000e-01
3.367360000000000000e+05 9.921875000000000000e-01
3.368640000000000000e+05 9.765625000000000000e-01
3.369920000000000000e+05 9.765625000000000000e-01
3.371200000000000000e+05 9.531250000000000000e-01
3.372480000000000000e+05 9.375000000000000000e-01
3.373760000000000000e+05 9.531250000000000000e-01
3.375040000000000000e+05 9.765625000000000000e-01
3.376320000000000000e+05 9.531250000000000000e-01
3.377600000000000000e+05 9.687500000000000000e-01
3.378880000000000000e+05 9.609375000000000000e-01
3.380160000000000000e+05 9.375000000000000000e-01
3.381440000000000000e+05 9.609375000000000000e-01
3.382720000000000000e+05 9.687500000000000000e-01
3.384000000000000000e+05 9.843750000000000000e-01
3.385280000000000000e+05 9.531250000000000000e-01
3.386560000000000000e+05 9.843750000000000000e-01
3.387840000000000000e+05 9.687500000000000000e-01
3.389120000000000000e+05 9.609375000000000000e-01
3.390400000000000000e+05 9.687500000000000000e-01
3.391680000000000000e+05 9.531250000000000000e-01
3.392960000000000000e+05 9.609375000000000000e-01
3.394240000000000000e+05 1.000000000000000000e+00
3.395520000000000000e+05 9.765625000000000000e-01
3.396800000000000000e+05 9.843750000000000000e-01
3.398080000000000000e+05 9.687500000000000000e-01
3.399360000000000000e+05 9.531250000000000000e-01
3.400640000000000000e+05 9.687500000000000000e-01
3.401920000000000000e+05 9.453125000000000000e-01
3.403200000000000000e+05 9.531250000000000000e-01
3.404480000000000000e+05 9.687500000000000000e-01
3.405760000000000000e+05 9.843750000000000000e-01
3.407040000000000000e+05 9.765625000000000000e-01
3.408320000000000000e+05 9.531250000000000000e-01
3.409600000000000000e+05 9.687500000000000000e-01
3.410880000000000000e+05 9.921875000000000000e-01
3.412160000000000000e+05 9.609375000000000000e-01
3.413440000000000000e+05 9.531250000000000000e-01
3.414720000000000000e+05 9.765625000000000000e-01
3.416000000000000000e+05 9.687500000000000000e-01
3.417280000000000000e+05 9.765625000000000000e-01
3.418560000000000000e+05 9.453125000000000000e-01
3.419840000000000000e+05 9.531250000000000000e-01
3.421120000000000000e+05 9.921875000000000000e-01
3.422400000000000000e+05 9.609375000000000000e-01
3.423680000000000000e+05 9.765625000000000000e-01
3.424960000000000000e+05 9.453125000000000000e-01
3.426240000000000000e+05 9.218750000000000000e-01
3.427520000000000000e+05 9.765625000000000000e-01
3.428800000000000000e+05 9.609375000000000000e-01
3.430080000000000000e+05 9.531250000000000000e-01
3.431360000000000000e+05 9.453125000000000000e-01
3.432640000000000000e+05 9.375000000000000000e-01
3.433920000000000000e+05 9.609375000000000000e-01
3.435200000000000000e+05 9.531250000000000000e-01
3.436480000000000000e+05 9.375000000000000000e-01
3.437760000000000000e+05 9.687500000000000000e-01
3.439040000000000000e+05 9.687500000000000000e-01
3.440320000000000000e+05 9.453125000000000000e-01
3.441600000000000000e+05 9.375000000000000000e-01
3.442880000000000000e+05 9.843750000000000000e-01
3.444160000000000000e+05 9.687500000000000000e-01
3.445440000000000000e+05 9.765625000000000000e-01
3.446720000000000000e+05 9.765625000000000000e-01
3.448000000000000000e+05 9.531250000000000000e-01
3.449280000000000000e+05 9.765625000000000000e-01
3.450560000000000000e+05 9.765625000000000000e-01
3.451840000000000000e+05 9.609375000000000000e-01
3.453120000000000000e+05 9.765625000000000000e-01
3.454400000000000000e+05 9.609375000000000000e-01
3.455680000000000000e+05 9.687500000000000000e-01
3.456960000000000000e+05 9.609375000000000000e-01
3.458240000000000000e+05 9.921875000000000000e-01
3.459520000000000000e+05 9.687500000000000000e-01
3.460800000000000000e+05 9.687500000000000000e-01
3.462080000000000000e+05 9.843750000000000000e-01
3.463360000000000000e+05 9.609375000000000000e-01
3.464640000000000000e+05 9.687500000000000000e-01
3.465920000000000000e+05 9.609375000000000000e-01
3.467200000000000000e+05 9.218750000000000000e-01
3.468480000000000000e+05 9.687500000000000000e-01
3.469760000000000000e+05 9.765625000000000000e-01
3.471040000000000000e+05 9.609375000000000000e-01
3.472320000000000000e+05 9.921875000000000000e-01
3.473600000000000000e+05 9.531250000000000000e-01
3.474880000000000000e+05 9.921875000000000000e-01
3.476160000000000000e+05 9.453125000000000000e-01
3.477440000000000000e+05 9.765625000000000000e-01
3.478720000000000000e+05 9.765625000000000000e-01
3.480000000000000000e+05 9.531250000000000000e-01
3.481280000000000000e+05 9.843750000000000000e-01
3.482560000000000000e+05 9.609375000000000000e-01
3.483840000000000000e+05 9.765625000000000000e-01
3.485120000000000000e+05 9.687500000000000000e-01
3.486400000000000000e+05 9.375000000000000000e-01
3.487680000000000000e+05 9.375000000000000000e-01
3.488960000000000000e+05 9.375000000000000000e-01
3.490240000000000000e+05 9.765625000000000000e-01
3.491520000000000000e+05 9.375000000000000000e-01
3.492800000000000000e+05 9.609375000000000000e-01
3.494080000000000000e+05 9.765625000000000000e-01
3.495360000000000000e+05 9.453125000000000000e-01
3.496640000000000000e+05 9.687500000000000000e-01
3.497920000000000000e+05 9.609375000000000000e-01
3.499200000000000000e+05 9.765625000000000000e-01
3.500480000000000000e+05 9.531250000000000000e-01
3.501760000000000000e+05 9.609375000000000000e-01
3.503040000000000000e+05 9.531250000000000000e-01
3.504320000000000000e+05 9.531250000000000000e-01
3.505600000000000000e+05 9.765625000000000000e-01
3.506880000000000000e+05 9.843750000000000000e-01
3.508160000000000000e+05 9.765625000000000000e-01
3.509440000000000000e+05 9.687500000000000000e-01
3.510720000000000000e+05 9.687500000000000000e-01
3.512000000000000000e+05 9.531250000000000000e-01
3.513280000000000000e+05 9.609375000000000000e-01
3.514560000000000000e+05 9.687500000000000000e-01
3.515840000000000000e+05 9.453125000000000000e-01
3.517120000000000000e+05 9.609375000000000000e-01
3.518400000000000000e+05 9.921875000000000000e-01
3.519680000000000000e+05 9.687500000000000000e-01
3.520960000000000000e+05 9.531250000000000000e-01
3.522240000000000000e+05 9.687500000000000000e-01
3.523520000000000000e+05 9.687500000000000000e-01
3.524800000000000000e+05 9.765625000000000000e-01
3.526080000000000000e+05 9.765625000000000000e-01
3.527360000000000000e+05 9.687500000000000000e-01
3.528640000000000000e+05 9.687500000000000000e-01
3.529920000000000000e+05 9.843750000000000000e-01
3.531200000000000000e+05 9.609375000000000000e-01
3.532480000000000000e+05 9.609375000000000000e-01
3.533760000000000000e+05 9.765625000000000000e-01
3.535040000000000000e+05 9.609375000000000000e-01
3.536320000000000000e+05 9.375000000000000000e-01
3.537600000000000000e+05 9.765625000000000000e-01
3.538880000000000000e+05 9.687500000000000000e-01
3.540160000000000000e+05 9.921875000000000000e-01
3.541440000000000000e+05 9.609375000000000000e-01
3.542720000000000000e+05 9.531250000000000000e-01
3.544000000000000000e+05 9.765625000000000000e-01
3.545280000000000000e+05 9.687500000000000000e-01
3.546560000000000000e+05 9.687500000000000000e-01
3.547840000000000000e+05 9.609375000000000000e-01
3.549120000000000000e+05 9.531250000000000000e-01
3.550400000000000000e+05 9.531250000000000000e-01
3.551680000000000000e+05 9.687500000000000000e-01
3.552960000000000000e+05 9.218750000000000000e-01
3.554240000000000000e+05 9.687500000000000000e-01
3.555520000000000000e+05 9.687500000000000000e-01
3.556800000000000000e+05 9.609375000000000000e-01
3.558080000000000000e+05 9.687500000000000000e-01
3.559360000000000000e+05 9.609375000000000000e-01
3.560640000000000000e+05 9.531250000000000000e-01
3.561920000000000000e+05 9.453125000000000000e-01
3.563200000000000000e+05 9.921875000000000000e-01
3.564480000000000000e+05 9.765625000000000000e-01
3.565760000000000000e+05 9.609375000000000000e-01
3.567040000000000000e+05 9.843750000000000000e-01
3.568320000000000000e+05 9.687500000000000000e-01
3.569600000000000000e+05 9.453125000000000000e-01
3.570880000000000000e+05 9.687500000000000000e-01
3.572160000000000000e+05 9.531250000000000000e-01
3.573440000000000000e+05 1.000000000000000000e+00
3.574720000000000000e+05 9.453125000000000000e-01
3.576000000000000000e+05 9.375000000000000000e-01
3.577280000000000000e+05 9.843750000000000000e-01
3.578560000000000000e+05 9.765625000000000000e-01
3.579840000000000000e+05 1.000000000000000000e+00
3.581120000000000000e+05 9.687500000000000000e-01
3.582400000000000000e+05 9.609375000000000000e-01
3.583680000000000000e+05 9.765625000000000000e-01
3.584960000000000000e+05 9.687500000000000000e-01
3.586240000000000000e+05 9.531250000000000000e-01
3.587520000000000000e+05 9.765625000000000000e-01
3.588800000000000000e+05 9.531250000000000000e-01
3.590080000000000000e+05 9.765625000000000000e-01
3.591360000000000000e+05 9.687500000000000000e-01
3.592640000000000000e+05 9.531250000000000000e-01
3.593920000000000000e+05 9.531250000000000000e-01
3.595200000000000000e+05 9.531250000000000000e-01
3.596480000000000000e+05 9.609375000000000000e-01
3.597760000000000000e+05 9.687500000000000000e-01
3.599040000000000000e+05 1.000000000000000000e+00
3.600000000000000000e+05 9.453125000000000000e-01
3.601280000000000000e+05 9.609375000000000000e-01
3.602560000000000000e+05 9.687500000000000000e-01
3.603840000000000000e+05 1.000000000000000000e+00
3.605120000000000000e+05 9.765625000000000000e-01
3.606400000000000000e+05 9.531250000000000000e-01
3.607680000000000000e+05 9.531250000000000000e-01
3.608960000000000000e+05 9.765625000000000000e-01
3.610240000000000000e+05 9.765625000000000000e-01
3.611520000000000000e+05 9.687500000000000000e-01
3.612800000000000000e+05 9.765625000000000000e-01
3.614080000000000000e+05 9.843750000000000000e-01
3.615360000000000000e+05 9.765625000000000000e-01
3.616640000000000000e+05 9.765625000000000000e-01
3.617920000000000000e+05 9.765625000000000000e-01
3.619200000000000000e+05 9.921875000000000000e-01
3.620480000000000000e+05 9.687500000000000000e-01
3.621760000000000000e+05 9.375000000000000000e-01
3.623040000000000000e+05 9.765625000000000000e-01
3.624320000000000000e+05 9.687500000000000000e-01
3.625600000000000000e+05 9.765625000000000000e-01
3.626880000000000000e+05 9.531250000000000000e-01
3.628160000000000000e+05 9.687500000000000000e-01
3.629440000000000000e+05 9.687500000000000000e-01
3.630720000000000000e+05 9.687500000000000000e-01
3.632000000000000000e+05 9.843750000000000000e-01
3.633280000000000000e+05 9.375000000000000000e-01
3.634560000000000000e+05 9.687500000000000000e-01
3.635840000000000000e+05 9.609375000000000000e-01
3.637120000000000000e+05 9.843750000000000000e-01
3.638400000000000000e+05 9.843750000000000000e-01
3.639680000000000000e+05 9.843750000000000000e-01
3.640960000000000000e+05 9.609375000000000000e-01
3.642240000000000000e+05 9.296875000000000000e-01
3.643520000000000000e+05 9.687500000000000000e-01
3.644800000000000000e+05 9.609375000000000000e-01
3.646080000000000000e+05 9.843750000000000000e-01
3.647360000000000000e+05 9.843750000000000000e-01
3.648640000000000000e+05 9.687500000000000000e-01
3.649920000000000000e+05 9.531250000000000000e-01
3.651200000000000000e+05 9.531250000000000000e-01
3.652480000000000000e+05 9.531250000000000000e-01
3.653760000000000000e+05 9.609375000000000000e-01
3.655040000000000000e+05 9.609375000000000000e-01
3.656320000000000000e+05 9.687500000000000000e-01
3.657600000000000000e+05 9.765625000000000000e-01
3.658880000000000000e+05 9.531250000000000000e-01
3.660160000000000000e+05 9.921875000000000000e-01
3.661440000000000000e+05 1.000000000000000000e+00
3.662720000000000000e+05 9.531250000000000000e-01
3.664000000000000000e+05 9.375000000000000000e-01
3.665280000000000000e+05 9.843750000000000000e-01
3.666560000000000000e+05 9.375000000000000000e-01
3.667840000000000000e+05 9.453125000000000000e-01
3.669120000000000000e+05 9.609375000000000000e-01
3.670400000000000000e+05 9.531250000000000000e-01
3.671680000000000000e+05 9.687500000000000000e-01
3.672960000000000000e+05 9.843750000000000000e-01
3.674240000000000000e+05 9.531250000000000000e-01
3.675520000000000000e+05 9.687500000000000000e-01
3.676800000000000000e+05 9.687500000000000000e-01
3.678080000000000000e+05 9.453125000000000000e-01
3.679360000000000000e+05 9.609375000000000000e-01
3.680640000000000000e+05 9.609375000000000000e-01
3.681920000000000000e+05 9.843750000000000000e-01
3.683200000000000000e+05 9.687500000000000000e-01
3.684480000000000000e+05 9.687500000000000000e-01
3.685760000000000000e+05 9.765625000000000000e-01
3.687040000000000000e+05 9.531250000000000000e-01
3.688320000000000000e+05 9.609375000000000000e-01
3.689600000000000000e+05 9.609375000000000000e-01
3.690880000000000000e+05 9.687500000000000000e-01
3.692160000000000000e+05 9.843750000000000000e-01
3.693440000000000000e+05 9.453125000000000000e-01
3.694720000000000000e+05 9.765625000000000000e-01
3.696000000000000000e+05 9.609375000000000000e-01
3.697280000000000000e+05 9.765625000000000000e-01
3.698560000000000000e+05 9.609375000000000000e-01
3.699840000000000000e+05 9.531250000000000000e-01
3.701120000000000000e+05 9.296875000000000000e-01
3.702400000000000000e+05 9.609375000000000000e-01
3.703680000000000000e+05 9.687500000000000000e-01
3.704960000000000000e+05 9.765625000000000000e-01
3.706240000000000000e+05 9.765625000000000000e-01
3.707520000000000000e+05 9.765625000000000000e-01
3.708800000000000000e+05 9.687500000000000000e-01
3.710080000000000000e+05 9.531250000000000000e-01
3.711360000000000000e+05 9.687500000000000000e-01
3.712640000000000000e+05 9.609375000000000000e-01
3.713920000000000000e+05 9.843750000000000000e-01
3.715200000000000000e+05 1.000000000000000000e+00
3.716480000000000000e+05 9.765625000000000000e-01
3.717760000000000000e+05 9.765625000000000000e-01
3.719040000000000000e+05 9.609375000000000000e-01
3.720320000000000000e+05 9.609375000000000000e-01
3.721600000000000000e+05 9.531250000000000000e-01
3.722880000000000000e+05 9.296875000000000000e-01
3.724160000000000000e+05 9.687500000000000000e-01
3.725440000000000000e+05 9.531250000000000000e-01
3.726720000000000000e+05 9.765625000000000000e-01
3.728000000000000000e+05 9.843750000000000000e-01
3.729280000000000000e+05 9.843750000000000000e-01
3.730560000000000000e+05 9.687500000000000000e-01
3.731840000000000000e+05 9.453125000000000000e-01
3.733120000000000000e+05 9.921875000000000000e-01
3.734400000000000000e+05 9.453125000000000000e-01
3.735680000000000000e+05 9.609375000000000000e-01
3.736960000000000000e+05 9.609375000000000000e-01
3.738240000000000000e+05 9.687500000000000000e-01
3.739520000000000000e+05 9.921875000000000000e-01
3.740800000000000000e+05 9.609375000000000000e-01
3.742080000000000000e+05 9.531250000000000000e-01
3.743360000000000000e+05 9.453125000000000000e-01
3.744640000000000000e+05 9.687500000000000000e-01
3.745920000000000000e+05 9.687500000000000000e-01
3.747200000000000000e+05 9.843750000000000000e-01
3.748480000000000000e+05 9.609375000000000000e-01
3.749760000000000000e+05 9.609375000000000000e-01
3.751040000000000000e+05 9.531250000000000000e-01
3.752320000000000000e+05 9.609375000000000000e-01
3.753600000000000000e+05 9.609375000000000000e-01
3.754880000000000000e+05 9.609375000000000000e-01
3.756160000000000000e+05 9.843750000000000000e-01
3.757440000000000000e+05 9.843750000000000000e-01
3.758720000000000000e+05 9.609375000000000000e-01
3.760000000000000000e+05 9.687500000000000000e-01
3.761280000000000000e+05 9.531250000000000000e-01
3.762560000000000000e+05 9.687500000000000000e-01
3.763840000000000000e+05 9.609375000000000000e-01
3.765120000000000000e+05 9.453125000000000000e-01
3.766400000000000000e+05 9.687500000000000000e-01
3.767680000000000000e+05 9.843750000000000000e-01
3.768960000000000000e+05 9.687500000000000000e-01
3.770240000000000000e+05 9.296875000000000000e-01
3.771520000000000000e+05 9.687500000000000000e-01
3.772800000000000000e+05 9.843750000000000000e-01
3.774080000000000000e+05 9.296875000000000000e-01
3.775360000000000000e+05 9.609375000000000000e-01
3.776640000000000000e+05 9.765625000000000000e-01
3.777920000000000000e+05 9.531250000000000000e-01
3.779200000000000000e+05 9.296875000000000000e-01
3.780480000000000000e+05 9.765625000000000000e-01
3.781760000000000000e+05 9.765625000000000000e-01
3.783040000000000000e+05 9.687500000000000000e-01
3.784320000000000000e+05 9.687500000000000000e-01
3.785600000000000000e+05 9.687500000000000000e-01
3.786880000000000000e+05 9.296875000000000000e-01
3.788160000000000000e+05 9.843750000000000000e-01
3.789440000000000000e+05 9.765625000000000000e-01
3.790720000000000000e+05 9.609375000000000000e-01
3.792000000000000000e+05 9.921875000000000000e-01
3.793280000000000000e+05 1.000000000000000000e+00
3.794560000000000000e+05 9.765625000000000000e-01
3.795840000000000000e+05 9.687500000000000000e-01
3.797120000000000000e+05 9.687500000000000000e-01
3.798400000000000000e+05 9.765625000000000000e-01
3.799680000000000000e+05 9.765625000000000000e-01
3.800960000000000000e+05 9.921875000000000000e-01
3.802240000000000000e+05 9.609375000000000000e-01
3.803520000000000000e+05 9.609375000000000000e-01
3.804800000000000000e+05 9.765625000000000000e-01
3.806080000000000000e+05 9.687500000000000000e-01
3.807360000000000000e+05 9.765625000000000000e-01
3.808640000000000000e+05 9.609375000000000000e-01
3.809920000000000000e+05 9.687500000000000000e-01
3.811200000000000000e+05 9.531250000000000000e-01
3.812480000000000000e+05 9.687500000000000000e-01
3.813760000000000000e+05 9.687500000000000000e-01
3.815040000000000000e+05 9.687500000000000000e-01
3.816320000000000000e+05 9.609375000000000000e-01
3.817600000000000000e+05 9.843750000000000000e-01
3.818880000000000000e+05 9.687500000000000000e-01
3.820160000000000000e+05 9.765625000000000000e-01
3.821440000000000000e+05 9.687500000000000000e-01
3.822720000000000000e+05 9.843750000000000000e-01
3.824000000000000000e+05 9.609375000000000000e-01
3.825280000000000000e+05 9.609375000000000000e-01
3.826560000000000000e+05 9.921875000000000000e-01
3.827840000000000000e+05 9.843750000000000000e-01
3.829120000000000000e+05 9.687500000000000000e-01
3.830400000000000000e+05 9.609375000000000000e-01
3.831680000000000000e+05 9.531250000000000000e-01
3.832960000000000000e+05 9.921875000000000000e-01
3.834240000000000000e+05 9.843750000000000000e-01
3.835520000000000000e+05 1.000000000000000000e+00
3.836800000000000000e+05 9.453125000000000000e-01
3.838080000000000000e+05 9.687500000000000000e-01
3.839360000000000000e+05 9.687500000000000000e-01
3.840640000000000000e+05 9.687500000000000000e-01
3.841920000000000000e+05 9.843750000000000000e-01
3.843200000000000000e+05 9.609375000000000000e-01
3.844480000000000000e+05 9.843750000000000000e-01
3.845760000000000000e+05 9.531250000000000000e-01
3.847040000000000000e+05 9.765625000000000000e-01
3.848320000000000000e+05 9.609375000000000000e-01
3.849600000000000000e+05 9.687500000000000000e-01
3.850880000000000000e+05 9.765625000000000000e-01
3.852160000000000000e+05 9.687500000000000000e-01
3.853440000000000000e+05 9.609375000000000000e-01
3.854720000000000000e+05 9.609375000000000000e-01
3.856000000000000000e+05 9.765625000000000000e-01
3.857280000000000000e+05 9.375000000000000000e-01
3.858560000000000000e+05 9.531250000000000000e-01
3.859840000000000000e+05 9.609375000000000000e-01
3.861120000000000000e+05 9.531250000000000000e-01
3.862400000000000000e+05 9.453125000000000000e-01
3.863680000000000000e+05 9.687500000000000000e-01
3.864960000000000000e+05 9.765625000000000000e-01
3.866240000000000000e+05 9.765625000000000000e-01
3.867520000000000000e+05 9.765625000000000000e-01
3.868800000000000000e+05 9.687500000000000000e-01
3.870080000000000000e+05 9.843750000000000000e-01
3.871360000000000000e+05 9.765625000000000000e-01
3.872640000000000000e+05 9.687500000000000000e-01
3.873920000000000000e+05 9.609375000000000000e-01
3.875200000000000000e+05 9.687500000000000000e-01
3.876480000000000000e+05 9.609375000000000000e-01
3.877760000000000000e+05 9.296875000000000000e-01
3.879040000000000000e+05 9.843750000000000000e-01
3.880320000000000000e+05 9.453125000000000000e-01
3.881600000000000000e+05 9.687500000000000000e-01
3.882880000000000000e+05 9.843750000000000000e-01
3.884160000000000000e+05 9.687500000000000000e-01
3.885440000000000000e+05 9.687500000000000000e-01
3.886720000000000000e+05 9.765625000000000000e-01
3.888000000000000000e+05 9.765625000000000000e-01
3.889280000000000000e+05 9.531250000000000000e-01
3.890560000000000000e+05 9.765625000000000000e-01
3.891840000000000000e+05 1.000000000000000000e+00
3.893120000000000000e+05 9.609375000000000000e-01
3.894400000000000000e+05 9.296875000000000000e-01
3.895680000000000000e+05 9.687500000000000000e-01
3.896960000000000000e+05 9.921875000000000000e-01
3.898240000000000000e+05 9.765625000000000000e-01
3.899520000000000000e+05 9.765625000000000000e-01
3.900800000000000000e+05 9.609375000000000000e-01
